LFQ intensity M10/S1	LFQ intensity M10/S2	LFQ intensity M10/S3	LFQ intensity M10/S5	LFQ intensity M11/G1	LFQ intensity M11/G2	LFQ intensity M11/G4	LFQ intensity M11/G5	LFQ intensity M12/S1	LFQ intensity M12/S4	LFQ intensity M13/G1	LFQ intensity M13/G2	LFQ intensity M13/G3	LFQ intensity M13/G4	LFQ intensity M13/G5	LFQ intensity M14/S3	LFQ intensity M14/S4	LFQ intensity M14/S5	LFQ intensity M15/S1	LFQ intensity M15/S10	LFQ intensity M15/S11	LFQ intensity M15/S2	LFQ intensity M15/S3	LFQ intensity M15/S4	LFQ intensity M15/S5	LFQ intensity M15/S6	LFQ intensity M15/S7	LFQ intensity M15/S8	LFQ intensity M15/S9	LFQ intensity M16/G1	LFQ intensity M16/G2	LFQ intensity M16/G3	LFQ intensity M16/G4	LFQ intensity M16/G5	LFQ intensity M17/G1	LFQ intensity M17/G2	LFQ intensity M17/G3	LFQ intensity M17/G4	LFQ intensity M17/G5	LFQ intensity M18/S1	LFQ intensity M18/S2	LFQ intensity M18/S3	LFQ intensity M18/S4	LFQ intensity M19/S1	LFQ intensity M19/S2	LFQ intensity M19/S3	LFQ intensity M19/S4	LFQ intensity M19/S5	LFQ intensity M19/S6	LFQ intensity M20/G1	LFQ intensity M20/G2	LFQ intensity M20/G3	LFQ intensity M20/G4	LFQ intensity M20/G5	LFQ intensity M20/G6	LFQ intensity M21/G2	LFQ intensity M21/G3	LFQ intensity M21/G4	LFQ intensity M23/G1	LFQ intensity M23/G10	LFQ intensity M23/G2	LFQ intensity M23/G3	LFQ intensity M23/G4	LFQ intensity M23/G5	LFQ intensity M23/G6	LFQ intensity M23/G7	LFQ intensity M23/G8	LFQ intensity M23/G9	LFQ intensity M24/S3	LFQ intensity M24/S4	LFQ intensity M24/S8	LFQ intensity M25/G1	LFQ intensity M25/G2	LFQ intensity M25/G3	LFQ intensity M25/G5	LFQ intensity M25/G6	LFQ intensity M25/G7	LFQ intensity M26/S1	LFQ intensity M26/S2	LFQ intensity M26/S3	LFQ intensity M26/S4	LFQ intensity M27/S1	LFQ intensity M27/S2	LFQ intensity M27/S3	LFQ intensity M27/S4	LFQ intensity M27/S5	LFQ intensity M27/S6	LFQ intensity M29/S1	LFQ intensity M29/S2	LFQ intensity M29/S3	LFQ intensity M29/S4	LFQ intensity M4/G1	LFQ intensity M4/G2	LFQ intensity M4/G3	LFQ intensity M4/G4	LFQ intensity M5/S1	LFQ intensity M5/S2	LFQ intensity M5/S3	LFQ intensity M5/S4	LFQ intensity M5/S5	LFQ intensity M5/S6	LFQ intensity M6/G1	LFQ intensity M6/G2	LFQ intensity M6/G3	LFQ intensity M6/G4	LFQ intensity M6/G5	LFQ intensity M6/G6	LFQ intensity M6/G7	LFQ intensity M6/G8	LFQ intensity M6/G9	LFQ intensity M7/S1	LFQ intensity M7/S3	LFQ intensity M7/S4	LFQ intensity M7/S5	LFQ intensity M7/S6	LFQ intensity M8/G1	LFQ intensity M8/G2	LFQ intensity M8/G3	LFQ intensity M8/G4	LFQ intensity M8/G5	LFQ intensity M8/G6	LFQ intensity M9/S1	LFQ intensity M9/S10	LFQ intensity M9/S11	LFQ intensity M9/S12	LFQ intensity M9/S3	LFQ intensity M9/S4	LFQ intensity M9/S6	LFQ intensity M9/S7	LFQ intensity M9/S8	LFQ intensity M9/S9	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS count	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names
93128000	45483000	82353000	76938000	50343000	74252000	45306000	88744000	70551000	43934000	101320000	64077000	79340000	62596000	82132000	65083000	74404000	93203000	76883000	66632000	76927000	61489000	101520000	39975000	58735000	74828000	73661000	59378000	73565000	54599000	65155000	49711000	24442000	58285000	54479000	91717000	27075000	64848000	72459000	59363000	46667000	46188000	30331000	73283000	82800000	81720000	81616000	79376000	86984000	67791000	50567000	50806000	85557000	61825000	69414000	41929000	63606000	52101000	61009000	77346000	66834000	52061000	87791000	75283000	95424000	22843000	63242000	100280000	57403000	67549000	49795000	75881000	56232000	79927000	74069000	70389000	68034000	23782000	61681000	77435000	97631000	0	50396000	65119000	60526000	77188000	65673000	71543000	51606000	95332000	54353000	57700000	99174000	81266000	112710000	74467000	79732000	84688000	59408000	51445000	54523000	57276000	64028000	70103000	61247000	68018000	63208000	68499000	56077000	67003000	59469000	84457000	27674000	69374000	0	66483000	97573000	58908000	89738000	73393000	51010000	71883000	63677000	73828000	82614000	72864000	88507000	72750000	75134000	65782000	72001000	12	12	11	35.2	35.2	33.5	55.832	0	111.09	4342200000	456	Q3TDA7;Q9WVE8;Q3UP40;Q8BNK9	Q3TDA7;Q9WVE8;Q3UP40	Protein kinase C and casein kinase substrate in neurons protein 2	Pacsin2
22754000	14804000	27425000	39427000	38779000	27046000	30440000	24350000	25544000	19677000	28069000	17159000	16681000	49495000	16467000	27356000	20454000	14621000	23956000	24865000	0	23138000	32230000	12346000	28118000	41614000	33424000	19093000	22740000	0	14947000	25886000	18304000	18765000	25675000	26201000	12993000	17293000	19301000	41935000	32475000	31060000	49518000	19873000	24866000	29087000	22957000	26993000	26090000	16088000	0	26091000	23173000	16289000	19069000	0	30286000	13622000	25565000	23086000	20467000	23044000	17548000	20234000	12966000	22860000	19338000	28691000	25328000	29771000	23424000	45088000	21057000	28120000	21774000	21389000	21644000	19828000	34030000	18195000	18062000	49516000	29590000	20473000	27672000	22784000	21030000	43625000	46782000	20600000	21989000	23584000	16924000	27007000	27091000	15872000	28565000	33500000	21769000	21521000	14644000	37908000	23044000	24753000	13961000	26102000	20532000	29370000	18395000	25406000	21078000	23019000	46307000	0	27090000	0	18933000	47654000	16330000	22067000	23991000	21744000	20672000	25742000	16728000	22361000	0	23125000	25999000	29070000	30369000	11	11	11	30.3	30.3	30.3	53.998	0	101.51	1483400000	300	Q8BKZ9;A2AWH8;A2AWH7	Q8BKZ9	Pyruvate dehydrogenase protein X component, mitochondrial	Pdhx
48677000	0	11394000	0	10116000	0	28300000	13704000	18769000	27298000	0	19124000	0	24027000	25074000	8770000	0	12860000	11124000	21939000	0	16018000	11694000	36876000	26375000	12098000	0	29703000	19089000	20451000	21016000	0	25475000	33835000	18455000	18206000	25219000	18873000	23731000	10415000	15805000	26854000	13314000	21696000	18654000	0	16696000	11819000	13813000	17986000	20178000	18151000	19827000	22323000	27744000	29238000	13878000	40219000	26954000	19039000	13865000	29630000	47436000	18806000	12826000	11115000	30353000	17484000	22064000	13726000	19818000	16087000	54052000	0	14556000	31277000	24384000	58268000	12743000	23444000	13369000	19804000	12087000	27705000	0	26085000	0	16599000	19822000	16371000	19342000	15632000	25894000	24346000	0	24041000	13817000	17151000	23708000	10539000	24493000	11683000	23479000	14868000	21117000	21616000	19938000	24930000	20809000	13486000	0	0	13234000	34233000	20875000	30605000	18755000	14186000	37427000	14260000	14679000	0	37903000	11568000	21147000	18991000	20739000	17302000	0	15912000	11240000	11	11	11	21	21	21	87.479	0	50.141	1155300000	128	A0A0R4J034;Q99K01;D3YZA7	A0A0R4J034;Q99K01	Pyridoxal-dependent decarboxylase domain-containing protein 1	Pdxdc1
81391000	0	36721000	106300000	68334000	42620000	49642000	55146000	40151000	39930000	49319000	0	43938000	24223000	27339000	31403000	36731000	47322000	47165000	38490000	0	48944000	61558000	30594000	47234000	67311000	58127000	27288000	37228000	46020000	49969000	57397000	52058000	37287000	50720000	76448000	32803000	31296000	49370000	109780000	28814000	26978000	92702000	39004000	50964000	34747000	60202000	31421000	47225000	31912000	26622000	26445000	71524000	42665000	33987000	42560000	68719000	30680000	31317000	0	43738000	39708000	29463000	45843000	49057000	92299000	32975000	0	26672000	39211000	19006000	30777000	23104000	29785000	50591000	22632000	27225000	42063000	60775000	29584000	38765000	164210000	37673000	30318000	70617000	42683000	31819000	79193000	42832000	84163000	41915000	39430000	45422000	29652000	58668000	25865000	40186000	51911000	29911000	54071000	68017000	92382000	44029000	49079000	28226000	22029000	35777000	52467000	38522000	57075000	44800000	25424000	77845000	50819000	46649000	41654000	35049000	115540000	0	47279000	46060000	36510000	37175000	58896000	35482000	44359000	0	66368000	42354000	40182000	46043000	11	11	11	67.7	67.7	67.7	14.454	0	54.175	3033700000	228	Q792E4;Q03958;G3UYF9	Q792E4;Q03958;G3UYF9	Prefoldin subunit 6	Pfdn6
19607000	26530000	70047000	12714000	40164000	33531000	16913000	58022000	68587000	24567000	36287000	45516000	27543000	75478000	94098000	49435000	35779000	26614000	39000000	52337000	18276000	72233000	126000000	26765000	18047000	39851000	28030000	24213000	41523000	33989000	16188000	6016600	9373700	23873000	47878000	71298000	29609000	40927000	84062000	10532000	14080000	11854000	0	28079000	48900000	47919000	18550000	9744400	19516000	54491000	44950000	16698000	67533000	58279000	102850000	0	27360000	9895800	21205000	50248000	37503000	15612000	41455000	23501000	64667000	7685300	56021000	63948000	26321000	19999000	13486000	19690000	32420000	43467000	11746000	63861000	49516000	0	23318000	43830000	54746000	0	25668000	58564000	18467000	74290000	59369000	4576700	0	16524000	18367000	28330000	76545000	69938000	47360000	62558000	54724000	14016000	34981000	24065000	0	59445000	26373000	86740000	21837000	63362000	38061000	40394000	29227000	38835000	21493000	34948000	0	34793000	0	32751000	110510000	10008000	37666000	50947000	16890000	31857000	45889000	54046000	66076000	59828000	52744000	26003000	66124000	44508000	46720000	13	13	11	43	43	38.3	37.728	0	143.03	2480000000	489	A6H5X4;B4XVQ0	A6H5X4	PHD finger protein 11	Phf11
0	0	0	5229700	11121000	4975200	6290900	7028000	0	4643300	0	5741300	0	5759600	4445500	0	0	4697500	6330700	4631700	0	4846900	4906900	4565700	7298100	8906900	4795600	3239200	0	8334400	7069900	12453000	4191000	5816500	5162800	10768000	0	4379200	7717400	7945500	0	4392100	0	3933600	0	0	13851000	0	7454000	4610700	0	3852000	7540400	7406600	4918600	0	8709000	5832900	3927900	4847200	4768700	9247300	4018800	4376400	6426600	0	5165300	0	6548500	7954400	0	5349100	0	0	10631000	0	0	13895000	0	7152600	0	0	7419000	0	0	6607400	0	9542200	6741700	6089600	0	0	3845000	5765300	4359700	5436800	0	7472900	0	12772000	0	4679600	9686800	7370700	0	0	0	6403300	0	10686000	0	7661100	0	5306500	0	0	0	13470000	0	0	9497900	6755100	6487000	7188500	7698100	3736700	13080000	21880000	0	13846000	0	11	11	11	49.2	49.2	49.2	41.139	0	12.472	371920000	78	Q9D4J7;E9QAG2;Q3UXP1	Q9D4J7;E9QAG2	PHD finger protein 6	Phf6
15226000	16863000	6381800	0	18615000	10840000	15497000	13452000	0	78939000	12885000	0	16735000	43844000	19874000	0	5430400	12449000	6884500	22371000	0	33324000	0	32497000	17215000	10487000	13747000	17639000	13624000	22554000	14799000	15443000	14224000	23742000	17445000	13616000	27347000	14830000	41657000	4051800	30265000	24184000	0	10993000	11086000	6168000	20131000	0	28086000	17731000	8249000	24120000	27085000	18470000	18031000	30411000	28293000	36179000	0	16585000	26952000	0	35858000	20263000	13746000	0	20409000	21334000	16581000	0	0	0	12741000	0	17667000	27623000	5817400	63697000	0	15755000	0	0	19678000	31270000	0	18643000	0	5014800	24923000	7140000	10831000	39655000	20631000	20191000	5168400	9350900	7561500	6532600	22918000	5169100	17841000	6765300	27949000	18696000	14709000	0	13522000	14402000	0	12609000	5553900	0	0	27347000	0	15878000	17373000	17779000	27562000	18880000	56245000	21112000	39999000	18865000	13119000	17919000	13571000	28602000	7837200	6558500	0	11	11	11	20.9	20.9	20.9	87.22	0	25.648	1065500000	114	P27612;F7D1R5	P27612	Phospholipase A-2-activating protein	Plaa
0	0	0	0	9322600	0	17644000	8787900	0	13845000	0	0	0	14514000	13940000	0	0	0	0	12501000	0	0	10884000	0	12961000	11733000	9501400	15054000	0	0	13687000	0	0	14425000	13662000	10014000	0	10579000	9320700	18152000	12389000	12644000	21280000	11350000	13787000	0	0	0	11610000	7590100	0	0	0	0	12723000	0	13894000	0	12207000	12598000	0	12218000	12308000	11845000	0	0	0	0	0	0	0	12773000	0	0	0	0	0	14316000	0	0	0	0	14109000	13266000	10083000	15022000	7882200	15185000	21184000	7759200	0	0	8011400	10481000	0	0	0	0	0	0	0	11582000	12988000	11602000	9597000	0	8340500	11615000	12824000	0	0	0	9893300	12207000	0	0	10924000	12032000	0	0	11025000	0	13882000	10677000	8554700	8128600	0	17632000	11328000	12803000	0	11	11	11	18.9	18.9	18.9	85.683	0	10.041	542840000	40	Q3TST0;Q8K1R3;Q3UNL5;Q3TN29	Q3TST0;Q8K1R3;Q3UNL5;Q3TN29	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	Pnpt1
35017000000	11144000000	43993000000	49348000000	28478000000	23455000000	17507000000	42702000000	31734000000	16374000000	40107000000	27732000000	29915000000	17103000000	21658000000	29720000000	28288000000	30092000000	30646000000	22961000000	41323000000	24792000000	40972000000	15718000000	35823000000	34525000000	36076000000	17585000000	27354000000	33090000000	35167000000	23822000000	11956000000	29764000000	22102000000	30906000000	11197000000	23517000000	27698000000	32000000000	23524000000	22780000000	18338000000	24208000000	32423000000	32505000000	26145000000	34674000000	28301000000	22645000000	15040000000	16149000000	28410000000	25898000000	23925000000	28134000000	23289000000	18922000000	15475000000	26087000000	27065000000	34637000000	18302000000	24132000000	30615000000	15750000000	22459000000	29782000000	24753000000	18861000000	18896000000	27878000000	32883000000	28648000000	39918000000	18542000000	32553000000	19529000000	33240000000	29461000000	30018000000	7483600000	24490000000	18703000000	26282000000	26924000000	22741000000	27264000000	24631000000	27806000000	20395000000	22992000000	25471000000	26534000000	30738000000	29951000000	32942000000	34232000000	32561000000	39342000000	28444000000	30792000000	36722000000	37916000000	26283000000	18851000000	24170000000	35505000000	18197000000	32037000000	29646000000	25324000000	17479000000	22197000000	6585300000	23504000000	37156000000	41371000000	19296000000	24625000000	21801000000	26698000000	25687000000	30405000000	23295000000	24658000000	31982000000	25372000000	26806000000	23432000000	34328000000	23	23	11	93.9	93.9	61	17.971	0	323.31	1820000000000	8848	Q5SVY2;P17742;Q3TE63;Q3UAJ1;Q9CZK9;A0A1L1SST0;A0A1L1SRX5;V9GXC1;V9GX31	Q5SVY2;P17742;Q3TE63;Q3UAJ1;Q9CZK9;A0A1L1SST0	Peptidyl-prolyl cis-trans isomerase;Peptidyl-prolyl cis-trans isomerase A;Peptidyl-prolyl cis-trans isomerase A, N-terminally processed	Ppia
6756400	0	0	8029700	11509000	7509100	11209000	12565000	10279000	18271000	0	13193000	0	0	12938000	0	5852900	10798000	8338200	10238000	0	12980000	8369600	14182000	14594000	0	0	19159000	6664300	8409600	17988000	12836000	7933600	20173000	13234000	8528200	0	12077000	7573200	4796100	0	8196500	0	15871000	11602000	0	11105000	0	8322000	0	7049600	11967000	8931900	11044000	12055000	18441000	20961000	20007000	0	12843000	11647000	15505000	16124000	10032000	6520000	0	17054000	10846000	20755000	6392900	0	14081000	13065000	4979400	9338600	8103600	17308000	18096000	0	12495000	6358300	0	9380400	15051000	5378300	12032000	0	9609800	9784600	10122000	9775100	11326000	6237700	13088000	0	8732900	8972300	10697000	14825000	11366000	0	5308500	11447000	8709200	12925000	8688600	0	10370000	13106000	13827000	0	8007300	0	19582000	0	9964200	12461000	0	11660000	8248900	13119000	10645000	13379000	9443900	12625000	9942600	8490900	7033700	0	10523000	0	11	11	11	33.6	33.6	33.6	59.064	0	59.194	614030000	189	Q9D787;Q8BUY4;D3YZQ4	Q9D787;Q8BUY4	Peptidyl-prolyl cis-trans isomerase-like 2	Ppil2
78965000	44324000	15650000	14029000	25635000	37220000	38896000	35302000	27045000	76348000	39733000	35605000	34140000	42769000	34034000	29706000	20875000	45560000	33204000	47341000	21827000	38759000	23852000	32485000	28494000	24301000	32395000	34608000	19041000	31813000	45339000	33006000	47349000	36595000	72873000	31935000	32024000	49036000	48652000	37572000	35447000	40166000	20981000	43971000	44490000	23789000	35469000	10451000	39844000	45356000	38260000	54038000	37010000	40112000	67072000	77355000	58165000	55672000	29289000	26536000	39677000	26909000	63044000	42843000	30415000	25978000	51178000	28720000	35171000	35497000	39856000	34951000	30753000	26842000	32605000	31162000	36650000	76807000	21528000	20860000	23922000	70076000	24774000	29956000	31573000	39566000	21205000	30497000	43459000	26961000	25803000	40844000	32832000	47203000	31503000	37455000	26960000	25354000	19560000	23546000	36993000	23813000	43533000	36768000	45624000	31279000	36105000	40272000	56016000	33987000	30069000	27737000	26444000	39421000	23125000	54792000	25241000	31220000	53553000	23367000	50614000	26654000	59571000	42232000	37426000	42729000	18010000	62166000	39958000	46830000	19219000	15	15	11	51.6	51.6	37.2	46.597	0	92.163	2379800000	375	Q3TPC5;Q3TT94;Q6P1F6;Q571J7;Q9CWU3;Q7TPQ7;Q8BVB4;Q6ZWR4;G3UXS9;Q8BG02	Q3TPC5;Q3TT94;Q6P1F6;Q571J7;Q9CWU3	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B;Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform	Ppp2r2a
373300000	182940000	352490000	552630000	369480000	340620000	365580000	352510000	261450000	211690000	345830000	313250000	331770000	264390000	245640000	332060000	240570000	356420000	404030000	250180000	319100000	276100000	323570000	224020000	353780000	351230000	414200000	230420000	274050000	336200000	398400000	376240000	293880000	315360000	286010000	368900000	189540000	329140000	303630000	464150000	421230000	396720000	845260000	377420000	282630000	302040000	367790000	242410000	292460000	286840000	225050000	183320000	272790000	254940000	270980000	226800000	339810000	287390000	291930000	301280000	273380000	283840000	221420000	281840000	306780000	770910000	342820000	324860000	398640000	219150000	269050000	293180000	183790000	324430000	308720000	208080000	365440000	294370000	365410000	296450000	281750000	688690000	322940000	244390000	387160000	290050000	336530000	444620000	342340000	392600000	330230000	236080000	292970000	288150000	418150000	355020000	432440000	385510000	271400000	332090000	442710000	516320000	296360000	339910000	349360000	240250000	347470000	328970000	256440000	339480000	347390000	280430000	538980000	225500000	631170000	380540000	305030000	546930000	225900000	286270000	279340000	331980000	256220000	329550000	330340000	396540000	324780000	414450000	428960000	315980000	347640000	11	11	11	53.5	53.5	53.5	26.411	0	323.31	21659000000	1019	Q3UPK6;Q3TUX3;Q9Z2U1;Q3TUI9	Q3UPK6;Q3TUX3;Q9Z2U1;Q3TUI9	Proteasome subunit alpha type;Proteasome subunit alpha type-5	Psma5
28690000	17398000	0	11656000	17655000	24940000	33572000	15986000	12575000	29332000	9406000	12867000	13716000	17860000	11986000	9974900	0	19602000	15326000	19584000	0	0	10746000	19260000	0	10746000	19559000	29300000	0	11882000	25014000	22607000	23552000	14433000	24995000	22289000	17701000	22736000	24388000	12349000	16666000	35042000	0	19208000	13455000	13735000	15007000	0	13652000	20863000	14842000	20701000	18574000	15470000	17695000	23805000	23762000	35835000	37233000	0	22216000	0	25315000	18124000	12822000	14305000	28089000	11767000	19746000	0	10376000	13323000	18615000	0	16590000	0	11335000	58039000	0	0	0	0	14693000	36086000	14078000	13344000	12893000	16685000	15762000	14951000	0	16772000	12043000	13580000	14455000	17543000	13579000	12371000	11828000	0	14753000	16095000	35163000	11017000	21336000	11232000	26857000	15466000	18464000	16507000	20278000	15231000	15652000	24441000	0	16303000	0	24215000	15051000	0	24060000	17175000	34069000	17035000	20654000	18671000	0	25387000	18946000	12877000	0	11	11	11	38.1	38.1	38.1	39.694	0	14.474	1072000000	95	E9Q5I9;B2RT97;Q9WVJ2;E9Q0U1;F6ZQQ3	E9Q5I9;B2RT97;Q9WVJ2	26S proteasome non-ATPase regulatory subunit 13	Psmd13
37173000	56637000	12746000	9191800	12954000	21444000	41219000	28118000	23400000	36891000	23770000	24740000	20772000	30515000	43701000	21547000	19023000	23810000	22375000	42169000	0	25263000	0	63911000	33585000	13299000	31047000	49912000	25597000	44611000	44583000	22409000	53008000	39694000	29524000	31828000	34747000	43685000	22880000	0	43417000	43509000	32467000	31922000	21698000	27006000	22705000	14714000	0	34695000	33069000	41033000	19316000	36336000	18214000	65324000	41343000	65160000	61372000	38711000	36641000	27861000	52507000	20602000	25184000	24669000	55084000	23625000	36314000	19004000	39573000	11163000	58195000	33504000	26203000	54602000	40708000	91390000	16347000	33612000	29329000	35913000	46001000	41537000	24957000	26086000	21368000	21914000	25699000	20836000	34546000	40683000	25418000	27685000	17090000	37862000	22495000	0	12603000	29039000	22747000	17629000	27818000	18700000	41254000	37980000	34677000	21040000	26261000	27759000	24623000	41173000	29905000	54137000	0	54739000	0	35841000	55080000	24170000	46868000	29408000	53211000	25191000	30676000	38495000	23013000	40505000	36639000	22184000	14868000	11	11	11	37.3	37.3	37.3	45.536	0	35.492	1925700000	223	Q99JI4;Q8C1T2	Q99JI4;Q8C1T2	26S proteasome non-ATPase regulatory subunit 6	Psmd6
136110000	60468000	102290000	163360000	83532000	89193000	57037000	104650000	107030000	65630000	98487000	119780000	80428000	47814000	96417000	102150000	78810000	91447000	85244000	78798000	133150000	114540000	141470000	61314000	231360000	99404000	91059000	88324000	143810000	93682000	102350000	106620000	58239000	127930000	101460000	92653000	76743000	85895000	94043000	117040000	65697000	61501000	84244000	83727000	101390000	96669000	83514000	167510000	88128000	69467000	52258000	51393000	107020000	97582000	78661000	67416000	68708000	49744000	32425000	106870000	76456000	166560000	64318000	90547000	96635000	65303000	71264000	96480000	80429000	73860000	53412000	85827000	119650000	63780000	118530000	55459000	80510000	110410000	94202000	106100000	106500000	43014000	124610000	106740000	92042000	93102000	68184000	122130000	112480000	88223000	108070000	73868000	121200000	104270000	117760000	73435000	107780000	98664000	134790000	134550000	120360000	75545000	155790000	111490000	80165000	71210000	69562000	104890000	70841000	101540000	100130000	74374000	75044000	105520000	23657000	97510000	132890000	152510000	81045000	120630000	102100000	99635000	70178000	81967000	76272000	74693000	130430000	78269000	100520000	85179000	102780000	22	21	11	45.3	45.3	26.4	58.758	0	89.229	6014100000	524	Q8R326;F7D909	Q8R326	Paraspeckle component 1	Pspc1
25294000	31969000	136140000	9224900	0	53870000	0	19858000	27677000	0	41674000	31623000	16624000	9189800	52657000	51256000	53162000	23939000	25780000	25187000	0	32014000	11078000	37174000	11237000	0	9561100	30180000	25552000	30916000	0	16356000	99350000	31975000	62177000	11524000	67855000	42814000	30378000	0	0	0	0	0	88454000	36776000	23334000	28751000	27202000	31586000	58546000	26855000	38141000	86257000	21150000	0	11588000	0	0	24991000	37515000	10365000	64272000	101280000	14318000	0	24752000	30614000	31422000	122890000	0	13094000	9414300	0	27609000	0	55921000	0	0	32341000	24434000	0	17034000	126600000	0	20827000	34974000	0	0	0	0	46283000	65846000	32103000	19474000	0	16327000	0	29249000	0	0	0	48382000	52563000	0	40695000	43563000	15771000	47318000	40576000	11039000	8558700	0	30926000	0	0	10595000	13077000	54804000	48903000	29090000	17806000	20191000	28069000	43489000	0	0	27655000	28061000	19013000	21112000	11	11	11	34.6	34.6	34.6	41.811	0	15.639	1592600000	124	P48759	P48759	Pentraxin-related protein PTX3	Ptx3
70611000	63825000	29268000	31824000	33478000	49376000	53581000	35095000	37127000	69304000	35617000	46288000	54504000	45793000	57364000	43082000	13908000	53508000	47836000	66367000	21234000	53902000	31602000	56365000	40818000	27048000	47163000	38047000	38920000	38968000	50707000	45709000	54466000	47704000	75544000	56837000	62631000	50810000	62604000	39293000	40600000	49310000	45557000	42085000	44532000	41568000	43148000	27039000	35181000	62010000	65268000	62875000	60652000	62224000	49471000	54620000	65302000	66601000	53970000	49170000	75457000	45705000	66197000	43825000	67731000	51607000	57215000	43111000	43723000	41543000	65715000	29797000	72748000	37138000	41308000	54842000	43651000	51214000	34348000	37108000	41745000	40123000	51008000	53927000	43035000	45816000	51755000	42194000	36663000	44371000	49795000	48371000	57375000	54089000	62421000	53433000	52438000	36455000	38566000	38234000	43722000	40267000	43353000	39396000	62122000	43701000	53073000	38699000	58230000	43842000	48229000	44872000	41270000	58020000	42385000	66266000	46603000	43738000	86029000	54708000	59100000	41742000	57820000	43610000	54434000	59025000	47182000	53415000	54036000	55392000	33937000	11	11	11	58.5	58.5	58.5	23.547	0	71.987	3145600000	567	Q0PD65;P53994;Q8BXY4;Q6PDZ3;Q3TEG7;Q5U628;Q0PD64;P59279;Q9DB48;G3UXQ7;G3V022;Q6P7T7	Q0PD65;P53994;Q8BXY4;Q6PDZ3	Ras-related protein Rab-2A	Rab2a
77928000	64281000	24340000	23554000	32917000	59634000	41140000	27588000	40904000	73935000	36038000	32437000	53179000	47905000	51663000	49314000	44162000	50088000	52999000	69598000	58422000	43098000	30231000	47420000	35912000	33430000	43351000	43013000	33024000	34833000	45842000	49071000	64078000	34591000	68863000	57677000	53838000	45933000	83157000	42722000	41953000	47113000	42151000	58867000	54727000	44252000	35582000	19263000	35840000	92939000	57886000	61746000	108870000	51403000	56476000	55617000	62145000	60892000	50423000	32407000	70190000	33118000	64384000	40102000	57426000	41886000	53637000	54394000	47909000	45431000	34607000	27931000	80688000	46472000	39713000	66954000	60146000	41562000	34865000	25631000	38687000	31912000	39832000	62397000	41365000	41392000	62416000	43432000	32840000	39338000	39201000	52785000	46371000	40569000	61247000	67768000	52296000	33954000	28913000	32404000	39766000	36863000	57447000	38807000	54200000	34030000	59538000	46402000	57892000	46019000	40781000	36972000	46520000	42694000	61966000	79453000	45886000	45610000	79831000	39488000	60296000	41630000	60671000	45277000	53346000	43251000	36190000	72719000	50782000	60674000	24664000	11	11	11	69.1	69.1	69.1	23.489	0	72.342	3048900000	255	Q4FJQ0;P51150;A0A0N4SVG9;A0A0N4SVR6	Q4FJQ0;P51150	Ras-related protein Rab-7a	Rab7;Rab7a
